Описание,мем
Таинственный загадочный человек в плаще агент незнакомец тент курит в тени предложение вопрос сделка аноним загадка где фулл признание два человека три человека целая толпа людей незнакомцев зона для курения голубой синий фиолетовый чёрный серый симпсоны,https://sun36-1.userapi.com/impg/gZIJKU1wdqWx6LyuzZxZ6qchgOChtulIydyy0w/yqUAL8FLlw0.jpg?size=510x370&quality=95&sign=2f44cbc4f619389c3f1f33b1d4aade02&c_uniq_tag=0aT0dcstniKwq131lFzjJSwBca1pre-3LzxsKECwYtk&type=album
не нужно недооценивать свои работы ведь знай ты можешь ещё хуже мотивация демотивация слайд в презентации паур пауэр повер поинт power point чел девушка парень на фоне заката моря с мольбертом рисует ты хуйня розовый желтый градиент слева направо справа налево разноцветный веселый грустный текст голубой бирюзовый желтый розовый оранжевый,https://sun36-1.userapi.com/impg/vhP1nmZ-5FCzPcsl9RRQhI_7rlWcUd8znH4xgw/S2uxVgUsbwg.jpg?size=510x510&quality=95&sign=139ba4238ce71c2f5bf5b22d36a24d19&c_uniq_tag=uxORkAn62ohSyyEYbqZ0cd5TxKfbkQpBQegu6nxnv3Q&type=album
найти референсы рефы художник артер графический планшет человек скелет 3д модел моделька идет на четвереньках на четырех ногах ползет крадется ищет цветной серый цель задание задача поиск,https://sun36-1.userapi.com/impg/zQsq1PbDsc1vMMukovZj_MZrRZI9E4iQCCDJvw/fdcebLp9fik.jpg?size=1280x651&quality=96&sign=41aa6a94c75cae76afa2a5a09c812f93&c_uniq_tag=ActSyWnWyNA1rtgkLO3hD9Fivw-XvwEl-UKnq0pYCA0&type=album
"Потом порисую, когда сдохну умру не сейчас мужчина в кресле сидит расслабон расслаблен живой улыбается спокоен руки за головой офисный человек костюм рубашка галстук синие цвета морской волны простого синего голубые буквы парень художник артер туфли кресло стул белый фон скончаюсь уйду никогда когда-нибуть отложил дела рисование родился пожил умер танцующий плывущий текст как в капче капчах",https://sun36-1.userapi.com/impg/Qgl718jm21rUllNAY0aWRspKSpvBkciCtA3lXw/vX-Ds7Ty6X4.jpg?size=717x517&quality=96&sign=2f89db8371d1f5e8a4bd89871434e74f&c_uniq_tag=2J1-cJT1a3fpJTxgm8MG4MAXzvSoXs_X1hacTZgzfig&type=album
ногти стразы рука с ожерельем украшением камушками алмазами бриллиантами фионитами все в стразах блестках блестит ауе выкладной френч фартовая ауешка везучая ауе девушка удачливая счастливая статус блики,https://sun36-1.userapi.com/impg/GavSUXzY9INgwb5cp1TSnWZveC0VYL0CY2fq8Q/ppWjGAF7jaU.jpg?size=510x659&quality=95&sign=82e5e0bc47cd266ea71970278a3378e8&c_uniq_tag=tIIKmy_zX_cdv_yDku9_RBp7P55tdpIrdxRF76MtUsY&type=album
чацкий орет кричит ревет требует визжит [требует карету] карету мне александр андреевич чацкий светлые волосы блондин костюм чёрный белый ворот актёр виталий соломин книга повесть грибоедов горе от ума литература произведение фильм экранизация картинка стоп кадр смазано мем фрагмент кадр из фильма видео,https://sun36-1.userapi.com/impg/Kt06jCHFCb0cNub4RrG7-AyDO0X0aYuwdGHt1g/e6mF6AdYeJc.jpg?size=510x358&quality=95&sign=faef20dcb2295cbed7c9f405c21ad5b2&c_uniq_tag=skx7Sc8q9FhR8UJlPCO67FG--dfadY_Y3R9gKTOKCWU&type=album
"Я как кошечка ля-ля-ля!!! бестолковая, зато симпатишная я как кошка ляляля глупая но симпатичная симпотная милая
Кошка кошечка киса серая дымчатая кот котик котёнок серый дымчатый глаза серые голубые серо-голубые взгляд пустой безумный дикий задумчивый красная розовая фиолетовая рамка круг красный розовый фиолетовый белый фон пин значок наклейка знак объявление",https://sun36-1.userapi.com/impg/mcoIJ2dbbUmkqPYgVB4MtwbccYE_UxBfLDojRQ/UdsJK1xTw5o.jpg?size=300x300&quality=95&sign=1eb9802f712eb6993614988c521de775&c_uniq_tag=4bh1iJ_JP5IIlz0_dViSZsvZsnILK5ix248nS9lR3wM&type=album
а что звучит хайпово православно православие христианство религия кадило крест шапка кулич а что звучит хайпово белый фон чёрный силуэт дэнсер танцор кроссовки хайп священнослужитель церковь батюшка поп флексит,https://sun36-1.userapi.com/impg/rncsmOzBtEzuCbA7au71h14O745Q_uhw1Tl5Sw/dvew3C8ryng.jpg?size=828x828&quality=96&sign=ff62babcde58ae6cdbe3cd6b1c7f7e30&c_uniq_tag=x94nIB1d6mNka_yqubup5BaHGkBbwKtzF4yY1EIZL0w&type=album
Мега сжатые микро маленькие пикчи картинки котов кошек шакальные рожи морды ёбла грустный разочарованный злой розовый белый истукан тупой взгляд морда в сметане йогурте чем-то белом блин блять коричневый удивление стоит упал прилёг два кадра серый гордая поза кошак под лапой ногой раздавлен авторитетом много кошек котов улыбается расстроен лицо Стива Бушеми Steve Buscemi пеннивайза Билла Скарскагрда Bill Skarsgård измазался грязный липкий крем йогурт сметана кефир молоко ахуел удивленный в шоке большие шокированные глаза что это просто стоит смотрит разочарован не удивлён грустно смотрит куда-то вниз задумался кошка расстроена лежит падает упала упал грохнулся последняя капля злится злой давит на мордочку лицо мелкого кота котёнка прижимает унижает доминирует молчать,https://sun36-1.userapi.com/impg/5nrQtH33XJiEbFVWOZxZJY8eyd7lKoUC-ZaLKA/9u773glEgGE.jpg?size=50x50&quality=96&sign=36847ac67ddfc93c11257e8b26f71cb7&c_uniq_tag=JnSGbTKNUOa0HimyfGqPtxbPQ0MLqB7Ix1nPvfYb6aY&type=album
белый фон красный красные буквы большие большой текст черный черные буквы текст поменьше маленький каждый раз всегда постоянно вечно одно и то же когда в то время как на тот момент как ты вы Вы пересылаешь пересылаете присылаешь присылаете отправляешь отправляете кидаешь кидаете это данное фото фотку фотографию картинку пикчу мем проклятье случайный рандомный какой-то какой-нибудь какой то какой нибудь человек персона людь превращается становится в Ibanez ибанез ибанес ибанэз ибанэс ибонес ибонез ибонэз ибонэс m80m м80м эм восемьдесят эм m80m-wk? тире дефис черточка полоска палочка вэ ка ви кей дабал ю дубльвэ дубль вэ дабалю дабалъю дабалью вопрос знак вопроса вопросительный знак гитара серая черная крутая модная дорогая восемь струн восьмиструнная электрогитара электрическая гитара электронная (прости господи) с восьмью струнами восьмиструнка метал металл две крутилки штуки потенциометры звук громкость тон толстый гриф дерево супер суперстрат суперстратокастер super superstrat superstratocaster без нет нету пикгарда пикгард отсутствует украли хамбакер hb h humbucker черный бридж тоже всё вся черная серая темно- серая темно серая,https://sun36-2.userapi.com/impg/cYWv6UD0BT33BBnvnGrW5OdEAItUq4cEdx633w/qRJcleZxGME.jpg?size=1148x1080&quality=96&sign=8c0c5f0a9d10f2632c840da7aed3a5ab&c_uniq_tag=hyzRFIzCEnwKGk7NX1a87lWSCn4ZEXZPXcOd8XJ8us4&type=album
